timestamp,price,last4ccnum,name,geometry
2014-01-10 19:54:00,27.78,4795,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 20:09:00,29.81,6901,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 20:11:00,126.13,6895,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-10 20:20:00,35.54,7108,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 20:23:00,37.37,3853,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 21:11:00,241.2,7354,Roberts and Sons,"POLYGON ((24.85 36.06325, 24.855 36.06325, 24.855 36.06475, 24.85 36.06475, 24.85 36.06325))"
2014-01-10 21:13:00,25.81,5368,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 21:28:00,227.28,4434,General Grocer,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
2014-01-11 13:35:00,17.31,9617,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-11 13:40:00,19.11,8129,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-11 13:59:00,18.74,3853,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-11 15:31:00,78.02,8129,General Grocer,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
2014-01-11 16:00:00,256.24,1310,Roberts and Sons,"POLYGON ((24.85 36.06325, 24.855 36.06325, 24.855 36.06475, 24.85 36.06475, 24.85 36.06325))"
2014-01-11 16:01:00,211.47,4434,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-11 16:24:00,89.32,4795,Ahaggo Museum,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
2014-01-11 17:16:00,52.14,9683,Ahaggo Museum,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
2014-01-11 19:21:00,69.36,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-11 19:27:00,105.33,8156,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-11 19:34:00,55.36,6816,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-11 19:57:00,36.2,5368,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-11 20:04:00,16.69,2681,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-11 20:06:00,33.65,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-11 20:09:00,16.33,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 03:39:00,277.26,8156,Kronos Mart,"POLYGON ((24.847 36.0655, 24.852 36.0655, 24.852 36.0685, 24.847 36.0685, 24.847 36.0655))"
2014-01-12 13:03:00,38.55,8332,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-12 13:17:00,98.45,5407,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-12 13:28:00,24.72,7819,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-12 13:30:00,72.32,1310,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-12 13:31:00,34.74,6901,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 13:32:00,117.22,8156,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-12 13:40:00,20.09,1286,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-12 14:16:00,30.47,8129,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 15:46:00,159.3,7117,General Grocer,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
2014-01-12 15:49:00,195.81,2142,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-12 16:27:00,120.2,6901,Ahaggo Museum,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
2014-01-12 19:26:00,42.32,7108,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 19:32:00,34.41,3853,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 19:36:00,12.32,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-12 19:50:00,36.2,1286,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-12 19:58:00,63.36,1877,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-12 19:59:00,55.55,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 03:00:00,147.3,5407,Kronos Mart,"POLYGON ((24.847 36.0655, 24.852 36.0655, 24.852 36.0685, 24.847 36.0685, 24.847 36.0655))"
2014-01-13 07:32:00,9.16,7889,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 07:36:00,16.39,5368,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:38:00,8.04,7384,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:40:00,8.0,9683,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:42:00,3.02,1310,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 07:43:00,24.18,6816,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:43:00,13.68,3492,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 07:43:00,18.71,4795,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:44:00,5.85,9405,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 07:53:00,19.64,7354,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:54:00,19.18,7108,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 07:55:00,6.08,5407,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:56:00,9.53,4948,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:57:00,78.23,3484,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 07:57:00,6.32,6691,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 08:00:00,13.37,8411,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 08:01:00,159.06,6816,Kronos Mart,"POLYGON ((24.847 36.0655, 24.852 36.0655, 24.852 36.0685, 24.847 36.0685, 24.847 36.0655))"
2014-01-13 08:04:00,16.05,4434,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 08:06:00,55.96,2681,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-13 08:07:00,11.49,1286,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 08:21:00,13.19,6901,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 08:22:00,6.69,7819,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 08:23:00,19.89,8202,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-13 10:12:00,204.58,9735,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-13 10:20:00,689.85,9220,Maximum Iron and Steel,"POLYGON ((24.837 36.0625, 24.84 36.0625, 24.84 36.0655, 24.837 36.0655, 24.837 36.0625))"
2014-01-13 12:00:00,4.09,7117,Coffee Shack,"POLYGON ((24.858 36.073, 24.862 36.073, 24.862 36.07675, 24.858 36.07675, 24.858 36.073))"
2014-01-13 12:00:00,7.93,1415,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,98.02,9635,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,19.56,1877,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,5.54,1321,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,10.37,1874,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,15.24,9617,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,18.59,6895,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-13 12:00:00,1718.96,9220,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-13 12:55:00,19.82,9220,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 13:03:00,32.83,8156,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-13 13:18:00,55.25,9551,U-Pump,"POLYGON ((24.867 36.067, 24.872 36.067, 24.872 36.07, 24.867 36.07, 24.867 36.067))"
2014-01-13 13:19:00,46.45,8332,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-13 13:33:00,27.49,2540,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 13:37:00,95.03,4795,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 13:39:00,37.37,2142,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 13:40:00,29.25,2463,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 13:41:00,36.93,1415,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-13 13:48:00,8.32,1310,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 13:51:00,21.03,8411,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 14:00:00,38.07,7117,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 14:00:00,36.24,8202,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-13 14:01:00,117.17,2681,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-13 14:06:00,29.75,1877,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 14:13:00,12.76,6901,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 14:33:00,116.87,8129,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 19:30:00,28.75,9551,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 20:09:00,22.34,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:11:00,20.47,4795,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:15:00,36.89,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:18:00,15.84,7819,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:35:00,288.0,7688,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-13 20:42:00,49.48,1321,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-13 20:42:00,88.57,1286,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:43:00,21.83,2681,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-13 20:44:00,15.55,9683,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 20:59:00,37.5,7108,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-13 21:08:00,19.77,5368,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-14 07:27:00,14.67,5368,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:31:00,4.72,4795,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:35:00,10.75,7889,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:35:00,7.31,7354,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:40:00,5.87,9683,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:42:00,4.59,1310,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:44:00,16.67,8129,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:45:00,14.04,4948,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:45:00,13.0,7108,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:45:00,10.96,3484,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:45:00,16.53,9405,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:48:00,6.45,3853,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:53:00,9.53,8202,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:53:00,8.24,7384,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:53:00,3.66,6816,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 07:54:00,19.99,1874,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:54:00,50.21,9617,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 07:58:00,11.94,7819,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 08:03:00,3.21,1286,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 08:07:00,16.39,5407,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 08:12:00,39.52,3492,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 08:12:00,10.65,2681,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 08:13:00,11.53,8411,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 08:13:00,12.31,6901,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-14 08:16:00,6.16,6691,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-14 08:20:00,58.85,6899,Kronos Mart,"POLYGON ((24.847 36.0655, 24.852 36.0655, 24.852 36.0685, 24.847 36.0685, 24.847 36.0655))"
2014-01-14 09:34:00,3630.57,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-14 10:03:00,965.72,9735,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-14 11:45:00,570.95,7792,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-14 12:00:00,3.63,7117,Coffee Shack,"POLYGON ((24.858 36.073, 24.862 36.073, 24.862 36.07675, 24.858 36.07675, 24.858 36.073))"
2014-01-14 12:00:00,7.28,1415,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-14 12:00:00,19.37,9635,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-14 12:00:00,14.56,1877,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-14 12:00:00,67.82,1321,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-14 12:00:00,5.9,6895,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-14 13:00:00,1341.01,3506,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-14 13:17:00,109.54,2540,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-14 13:21:00,113.08,9683,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-14 13:32:00,27.26,7384,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 13:32:00,32.82,2142,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 13:33:00,39.17,2463,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 13:36:00,13.27,1415,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-14 13:40:00,107.32,3484,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-14 13:41:00,79.58,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-14 13:44:00,16.35,1874,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-14 13:49:00,70.98,1877,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 13:49:00,38.26,9617,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-14 13:51:00,62.3,7108,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-14 13:53:00,33.67,2681,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-14 13:57:00,35.97,5368,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 13:59:00,50.4,1286,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-14 14:01:00,19.7,7117,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-14 14:03:00,102.03,8129,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-14 14:13:00,4277.4,2276,Abila Scrapyard,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
2014-01-14 14:21:00,854.88,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
